timestamp,spot
2026-03-23T09:15:00+05:30,22647.9004
2026-03-23T09:15:00+05:30,22637.8008
2026-03-23T09:15:00+05:30,22682.1504
2026-03-23T09:15:00+05:30,22674.5
2026-03-23T09:15:00+05:30,22668.9492
2026-03-23T09:15:00+05:30,22699.5996
2026-03-23T09:15:00+05:30,22706.9004
2026-03-23T09:15:00+05:30,22705.25
2026-03-23T09:15:00+05:30,22703.0508
2026-03-23T09:15:00+05:30,22703.5996
2026-03-23T09:15:00+05:30,22699.1504
2026-03-23T09:15:00+05:30,22688.25
2026-03-23T09:15:00+05:30,22690.75
2026-03-23T09:15:00+05:30,22706.75
2026-03-23T09:15:00+05:30,22690.75
2026-03-23T09:15:00+05:30,22692.1504
2026-03-23T09:15:00+05:30,22689.0508
2026-03-23T09:15:00+05:30,22690.5
2026-03-23T09:15:00+05:30,22695.1504
2026-03-23T09:15:00+05:30,22695.1504
2026-03-23T09:15:00+05:30,22685.75
2026-03-23T09:20:00+05:30,22685.9004
2026-03-23T09:20:00+05:30,22679.8008
2026-03-23T09:20:00+05:30,22677.8496
2026-03-23T09:20:00+05:30,22688.0508
2026-03-23T09:20:00+05:30,22686.3496
2026-03-23T09:20:00+05:30,22700.5996
2026-03-23T09:20:00+05:30,22705.3008
2026-03-23T09:20:00+05:30,22722.1992
2026-03-23T09:20:00+05:30,22722.1992
2026-03-23T09:20:00+05:30,22716.1504
2026-03-23T09:20:00+05:30,22716.1504
2026-03-23T09:20:00+05:30,22721.6504
2026-03-23T09:20:00+05:30,22723.6992
2026-03-23T09:20:00+05:30,22734.1992
2026-03-23T09:20:00+05:30,22728.25
2026-03-23T09:20:00+05:30,22722.75
2026-03-23T09:20:00+05:30,22709.9004
2026-03-23T09:20:00+05:30,22713.1504
2026-03-23T09:20:00+05:30,22715.9492
2026-03-23T09:20:00+05:30,22720.9004
2026-03-23T09:20:00+05:30,22726.4004
2026-03-23T09:20:00+05:30,22718.75
2026-03-23T09:20:00+05:30,22723.6992
2026-03-23T09:20:00+05:30,22724.1504
2026-03-23T09:20:00+05:30,22725.25
2026-03-23T09:20:00+05:30,22726.5996
2026-03-23T09:20:00+05:30,22726.5996
2026-03-23T09:20:00+05:30,22703.9492
2026-03-23T09:20:00+05:30,22703.9492
2026-03-23T09:25:00+05:30,22711.8008
2026-03-23T09:25:00+05:30,22704.1992
2026-03-23T09:25:00+05:30,22702.6992
2026-03-23T09:25:00+05:30,22703.6504
2026-03-23T09:25:00+05:30,22703.6504
2026-03-23T09:25:00+05:30,22702.0996
2026-03-23T09:25:00+05:30,22704.4004
2026-03-23T09:25:00+05:30,22706.4492
2026-03-23T09:25:00+05:30,22706.4492
2026-03-23T09:25:00+05:30,22712.3008
2026-03-23T09:25:00+05:30,22717.4004
2026-03-23T09:25:00+05:30,22723.8496
2026-03-23T09:25:00+05:30,22725.8008
2026-03-23T09:25:00+05:30,22724.6504
2026-03-23T09:25:00+05:30,22717.8496
2026-03-23T09:25:00+05:30,22720.5508
2026-03-23T09:25:00+05:30,22720.3008
2026-03-23T09:25:00+05:30,22710.9492
2026-03-23T09:25:00+05:30,22711.9492
2026-03-23T09:25:00+05:30,22711.9492
2026-03-23T09:25:00+05:30,22705.9004
2026-03-23T09:25:00+05:30,22705.9004
2026-03-23T09:25:00+05:30,22708.5996
2026-03-23T09:25:00+05:30,22705.9492
2026-03-23T09:25:00+05:30,22705.9492
2026-03-23T09:25:00+05:30,22702.3008
2026-03-23T09:30:00+05:30,22702.1504
2026-03-23T09:30:00+05:30,22701.4492
2026-03-23T09:30:00+05:30,22706.9492
2026-03-23T09:30:00+05:30,22701.1504
2026-03-23T09:30:00+05:30,22706.9004
2026-03-23T09:30:00+05:30,22719.8496
2026-03-23T09:30:00+05:30,22706.0996
2026-03-23T09:30:00+05:30,22699.1504
2026-03-23T09:30:00+05:30,22711.3008
2026-03-23T09:30:00+05:30,22711.3008
2026-03-23T09:30:00+05:30,22700.9492
2026-03-23T09:30:00+05:30,22698.4492
2026-03-23T09:30:00+05:30,22695.75
2026-03-23T09:30:00+05:30,22703.8008
2026-03-23T09:30:00+05:30,22700.75
2026-03-23T09:30:00+05:30,22699.9004
2026-03-23T09:30:00+05:30,22699.0508
2026-03-23T09:30:00+05:30,22704.25
2026-03-23T09:30:00+05:30,22708.0996
2026-03-23T09:30:00+05:30,22708.0996
2026-03-23T09:30:00+05:30,22713.0996
2026-03-23T09:30:00+05:30,22713.0996
2026-03-23T09:30:00+05:30,22711.6504
2026-03-23T09:30:00+05:30,22708.0996
2026-03-23T09:30:00+05:30,22710.5
2026-03-23T09:30:00+05:30,22711.1504
2026-03-23T09:30:00+05:30,22714.1504
2026-03-23T09:30:00+05:30,22712.9492
2026-03-23T09:35:00+05:30,22708.8008
2026-03-23T09:35:00+05:30,22713.4492
2026-03-23T09:35:00+05:30,22727.75
2026-03-23T09:35:00+05:30,22730.5996
2026-03-23T09:35:00+05:30,22734.25
2026-03-23T09:35:00+05:30,22731.3008
2026-03-23T09:35:00+05:30,22721.9004
2026-03-23T09:35:00+05:30,22721.9004
2026-03-23T09:35:00+05:30,22736.0996
2026-03-23T09:35:00+05:30,22737.9492
2026-03-23T09:35:00+05:30,22741.0
2026-03-23T09:35:00+05:30,22734.25
2026-03-23T09:35:00+05:30,22734.3008
2026-03-23T09:35:00+05:30,22732.75
2026-03-23T09:35:00+05:30,22732.75
2026-03-23T09:35:00+05:30,22729.9004
2026-03-23T09:35:00+05:30,22731.0508
2026-03-23T09:35:00+05:30,22730.9492
2026-03-23T09:35:00+05:30,22730.9492
2026-03-23T09:35:00+05:30,22725.0
2026-03-23T09:35:00+05:30,22725.0
2026-03-23T09:35:00+05:30,22721.0508
2026-03-23T09:35:00+05:30,22717.5
2026-03-23T09:35:00+05:30,22719.9492
2026-03-23T09:35:00+05:30,22719.9492
2026-03-23T09:35:00+05:30,22716.0996
2026-03-23T09:35:00+05:30,22721.5508
2026-03-23T09:35:00+05:30,22721.5508
2026-03-23T09:40:00+05:30,22715.9492
2026-03-23T09:40:00+05:30,22710.4004
2026-03-23T09:40:00+05:30,22705.5996
2026-03-23T09:40:00+05:30,22703.5
2026-03-23T09:40:00+05:30,22700.6504
2026-03-23T09:40:00+05:30,22701.0996
2026-03-23T09:40:00+05:30,22704.5996
2026-03-23T09:40:00+05:30,22699.6992
2026-03-23T09:40:00+05:30,22708.9004
2026-03-23T09:40:00+05:30,22708.9004
2026-03-23T09:40:00+05:30,22707.4492
2026-03-23T09:40:00+05:30,22707.4492
2026-03-23T09:40:00+05:30,22701.3496
2026-03-23T09:40:00+05:30,22701.3496
2026-03-23T09:40:00+05:30,22697.3496
2026-03-23T09:40:00+05:30,22701.5508
2026-03-23T09:40:00+05:30,22702.5996
2026-03-23T09:40:00+05:30,22703.0
2026-03-23T09:40:00+05:30,22703.0508
2026-03-23T09:40:00+05:30,22696.0
2026-03-23T09:40:00+05:30,22696.75
2026-03-23T09:40:00+05:30,22696.0
2026-03-23T09:40:00+05:30,22699.6992
2026-03-23T09:40:00+05:30,22701.25
2026-03-23T09:40:00+05:30,22701.0996
2026-03-23T09:40:00+05:30,22701.25
2026-03-23T09:40:00+05:30,22701.1992
2026-03-23T09:40:00+05:30,22709.25
2026-03-23T09:40:00+05:30,22701.1992
2026-03-23T09:45:00+05:30,22705.0996
2026-03-23T09:45:00+05:30,22699.75
2026-03-23T09:45:00+05:30,22705.0996
2026-03-23T09:45:00+05:30,22694.0508
2026-03-23T09:45:00+05:30,22693.6504
2026-03-23T09:45:00+05:30,22694.0508
2026-03-23T09:45:00+05:30,22693.6504
2026-03-23T09:45:00+05:30,22694.3496
2026-03-23T09:45:00+05:30,22696.5
2026-03-23T09:45:00+05:30,22698.25
2026-03-23T09:45:00+05:30,22696.5996
2026-03-23T09:45:00+05:30,22696.9492
2026-03-23T09:45:00+05:30,22698.5
2026-03-23T09:45:00+05:30,22697.0996
2026-03-23T09:45:00+05:30,22698.5
2026-03-23T09:45:00+05:30,22699.1504
2026-03-23T09:45:00+05:30,22694.8008
2026-03-23T09:45:00+05:30,22699.1504
2026-03-23T09:45:00+05:30,22692.6992
2026-03-23T09:45:00+05:30,22693.25
2026-03-23T09:45:00+05:30,22692.9492
2026-03-23T09:45:00+05:30,22692.25
2026-03-23T09:45:00+05:30,22686.5996
2026-03-23T09:45:00+05:30,22679.0508
2026-03-23T09:45:00+05:30,22678.6504
2026-03-23T09:45:00+05:30,22677.25
2026-03-23T09:45:00+05:30,22677.0
2026-03-23T09:45:00+05:30,22674.8008
2026-03-23T09:45:00+05:30,22674.8008
2026-03-23T09:45:00+05:30,22666.0
2026-03-23T09:45:00+05:30,22663.9004
2026-03-23T09:45:00+05:30,22666.3008
2026-03-23T09:45:00+05:30,22666.3008
2026-03-23T09:45:00+05:30,22661.8496
2026-03-23T09:45:00+05:30,22661.8496
2026-03-23T09:45:00+05:30,22660.5
2026-03-23T09:45:00+05:30,22660.5
2026-03-23T09:45:00+05:30,22664.8008
2026-03-23T09:50:00+05:30,22661.0508
2026-03-23T09:50:00+05:30,22661.0508
2026-03-23T09:50:00+05:30,22662.1992
2026-03-23T09:50:00+05:30,22663.5508
2026-03-23T09:50:00+05:30,22663.5508
2026-03-23T09:50:00+05:30,22663.5508
2026-03-23T09:50:00+05:30,22660.9492
2026-03-23T09:50:00+05:30,22660.5
2026-03-23T09:50:00+05:30,22656.3496
2026-03-23T09:50:00+05:30,22658.25
2026-03-23T09:50:00+05:30,22658.8496
2026-03-23T09:50:00+05:30,22660.0508
2026-03-23T09:50:00+05:30,22658.8496
2026-03-23T09:50:00+05:30,22660.0508
2026-03-23T09:50:00+05:30,22654.5508
2026-03-23T09:50:00+05:30,22655.6504
2026-03-23T09:50:00+05:30,22656.5
2026-03-23T09:50:00+05:30,22655.6504
2026-03-23T09:50:00+05:30,22653.3496
2026-03-23T09:50:00+05:30,22647.5
2026-03-23T09:50:00+05:30,22644.1504
2026-03-23T09:50:00+05:30,22647.8496
2026-03-23T09:50:00+05:30,22649.0996
2026-03-23T09:55:00+05:30,22624.3496
2026-03-23T09:55:00+05:30,22617.0508
2026-03-23T09:55:00+05:30,22610.4492
2026-03-23T09:55:00+05:30,22610.9004
2026-03-23T09:55:00+05:30,22610.0996
2026-03-23T09:55:00+05:30,22610.0996
2026-03-23T09:55:00+05:30,22604.6504
2026-03-23T09:55:00+05:30,22600.1992
2026-03-23T09:55:00+05:30,22603.1504
2026-03-23T09:55:00+05:30,22612.0996
2026-03-23T09:55:00+05:30,22616.1992
2026-03-23T09:55:00+05:30,22619.75
2026-03-23T09:55:00+05:30,22628.9004
2026-03-23T09:55:00+05:30,22622.4492
2026-03-23T09:55:00+05:30,22616.1504
2026-03-23T09:55:00+05:30,22613.3496
2026-03-23T09:55:00+05:30,22605.5508
2026-03-23T09:55:00+05:30,22601.5508
2026-03-23T09:55:00+05:30,22595.4004
2026-03-23T10:00:00+05:30,22598.4004
2026-03-23T10:00:00+05:30,22593.9004
2026-03-23T10:00:00+05:30,22587.0508
2026-03-23T10:05:00+05:30,22625.4004
2026-03-23T10:05:00+05:30,22625.3496
2026-03-23T10:05:00+05:30,22616.8008
2026-03-23T10:05:00+05:30,22615.0508
2026-03-23T10:15:00+05:30,22559.0508
2026-03-23T10:15:00+05:30,22557.3008
2026-03-23T10:15:00+05:30,22558.1504
2026-03-23T10:15:00+05:30,22558.1504
2026-03-23T10:15:00+05:30,22579.8008
2026-03-23T10:15:00+05:30,22586.0996
2026-03-23T10:15:00+05:30,22581.1992
2026-03-23T10:15:00+05:30,22576.3008
2026-03-23T10:15:00+05:30,22572.9004
2026-03-23T10:15:00+05:30,22573.0508
2026-03-23T10:15:00+05:30,22572.5
2026-03-23T10:15:00+05:30,22568.9492
2026-03-23T10:15:00+05:30,22568.0996
2026-03-23T10:15:00+05:30,22563.25
2026-03-23T10:15:00+05:30,22565.5
2026-03-23T10:15:00+05:30,22565.5
2026-03-23T10:15:00+05:30,22566.8008
2026-03-23T10:15:00+05:30,22557.9492
2026-03-23T10:15:00+05:30,22557.9492
2026-03-23T10:20:00+05:30,22558.3008
2026-03-23T10:20:00+05:30,22552.1992
2026-03-23T10:20:00+05:30,22554.0
2026-03-23T10:20:00+05:30,22551.3008
2026-03-23T10:20:00+05:30,22547.5508
2026-03-23T10:20:00+05:30,22548.25
2026-03-23T10:20:00+05:30,22548.8496
2026-03-23T10:20:00+05:30,22543.5508
2026-03-23T10:20:00+05:30,22543.5508
2026-03-23T10:20:00+05:30,22546.1504
2026-03-23T10:20:00+05:30,22545.0508
2026-03-23T10:20:00+05:30,22555.5
2026-03-23T10:20:00+05:30,22550.5508
2026-03-23T10:20:00+05:30,22542.4004
2026-03-23T10:20:00+05:30,22542.4004
2026-03-23T10:20:00+05:30,22543.25
2026-03-23T10:20:00+05:30,22543.4004
2026-03-23T10:20:00+05:30,22546.0996
2026-03-23T10:20:00+05:30,22552.4492
2026-03-23T10:20:00+05:30,22555.1992
2026-03-23T10:20:00+05:30,22557.1504
2026-03-23T10:20:00+05:30,22553.0996
2026-03-23T10:20:00+05:30,22553.75
2026-03-23T10:20:00+05:30,22553.75
2026-03-23T10:20:00+05:30,22547.4004
