timestamp,spot
2026-03-18T09:15:00+05:30,23636.3008
2026-03-18T09:15:00+05:30,23668.0508
2026-03-18T09:25:00+05:30,23693.4492
2026-03-18T09:30:00+05:30,23723.8496
2026-03-18T09:30:00+05:30,23719.9492
2026-03-18T09:30:00+05:30,23723.4004
2026-03-18T09:30:00+05:30,23728.5
2026-03-18T09:30:00+05:30,23730.0
2026-03-18T09:30:00+05:30,23732.6504
2026-03-18T09:30:00+05:30,23726.5
2026-03-18T09:35:00+05:30,23725.4492
2026-03-18T09:35:00+05:30,23727.0996
2026-03-18T09:35:00+05:30,23727.0996
2026-03-18T09:35:00+05:30,23726.8008
2026-03-18T09:35:00+05:30,23724.1504
2026-03-18T09:35:00+05:30,23725.3008
2026-03-18T09:35:00+05:30,23723.3496
2026-03-18T09:35:00+05:30,23723.1504
2026-03-18T09:35:00+05:30,23724.5996
2026-03-18T09:35:00+05:30,23723.1504
2026-03-18T09:35:00+05:30,23723.1504
2026-03-18T09:35:00+05:30,23716.3008
2026-03-18T09:35:00+05:30,23719.5508
2026-03-18T09:35:00+05:30,23716.5
2026-03-18T09:35:00+05:30,23720.3008
2026-03-18T09:35:00+05:30,23720.3008
2026-03-18T09:35:00+05:30,23725.1992
2026-03-18T09:35:00+05:30,23725.1992
2026-03-18T09:35:00+05:30,23727.0996
2026-03-18T09:35:00+05:30,23726.4004
2026-03-18T09:35:00+05:30,23726.4004
2026-03-18T09:35:00+05:30,23721.4492
2026-03-18T09:35:00+05:30,23721.4492
2026-03-18T09:35:00+05:30,23710.8496
2026-03-18T09:35:00+05:30,23710.3008
2026-03-18T09:35:00+05:30,23708.4492
2026-03-18T09:35:00+05:30,23708.4492
2026-03-18T09:40:00+05:30,23710.75
2026-03-18T09:40:00+05:30,23708.5
2026-03-18T09:40:00+05:30,23710.25
2026-03-18T09:40:00+05:30,23709.4492
2026-03-18T09:40:00+05:30,23709.0
2026-03-18T09:40:00+05:30,23709.5
2026-03-18T09:40:00+05:30,23708.0996
2026-03-18T09:40:00+05:30,23705.8008
2026-03-18T09:40:00+05:30,23705.8008
2026-03-18T09:40:00+05:30,23706.8496
2026-03-18T09:40:00+05:30,23704.8008
2026-03-18T09:40:00+05:30,23700.4004
2026-03-18T09:40:00+05:30,23705.25
2026-03-18T09:40:00+05:30,23712.5
2026-03-18T09:40:00+05:30,23715.3008
2026-03-18T09:40:00+05:30,23715.3008
2026-03-18T09:40:00+05:30,23716.0
2026-03-18T09:40:00+05:30,23720.9004
2026-03-18T09:40:00+05:30,23729.3496
2026-03-18T09:40:00+05:30,23729.5
2026-03-18T09:40:00+05:30,23726.8496
2026-03-18T09:40:00+05:30,23724.9492
2026-03-18T09:40:00+05:30,23723.5996
2026-03-18T09:40:00+05:30,23718.5
2026-03-18T09:40:00+05:30,23717.4492
2026-03-18T09:40:00+05:30,23717.4492
2026-03-18T09:40:00+05:30,23722.6992
2026-03-18T09:45:00+05:30,23719.6504
2026-03-18T09:45:00+05:30,23717.4004
2026-03-18T09:45:00+05:30,23717.9492
2026-03-18T09:45:00+05:30,23714.5
2026-03-18T09:45:00+05:30,23713.8496
2026-03-18T09:45:00+05:30,23713.8496
2026-03-18T09:45:00+05:30,23714.5
2026-03-18T09:45:00+05:30,23712.25
2026-03-18T09:45:00+05:30,23708.5
2026-03-18T09:45:00+05:30,23708.8008
2026-03-18T09:45:00+05:30,23706.1992
2026-03-18T09:45:00+05:30,23710.5508
2026-03-18T09:50:00+05:30,23737.5996
2026-03-18T09:50:00+05:30,23733.5
2026-03-18T09:50:00+05:30,23732.8496
2026-03-18T09:50:00+05:30,23728.9492
2026-03-18T09:50:00+05:30,23728.9492
2026-03-18T09:50:00+05:30,23728.6504
2026-03-18T09:50:00+05:30,23729.8496
2026-03-18T09:50:00+05:30,23731.0996
2026-03-18T09:50:00+05:30,23730.5
2026-03-18T09:50:00+05:30,23730.5
2026-03-18T09:50:00+05:30,23724.0508
2026-03-18T09:50:00+05:30,23722.0
2026-03-18T09:50:00+05:30,23722.0
2026-03-18T09:55:00+05:30,23723.75
2026-03-18T09:55:00+05:30,23717.9004
2026-03-18T09:55:00+05:30,23714.0508
2026-03-18T09:55:00+05:30,23708.3496
2026-03-18T09:55:00+05:30,23702.8008
2026-03-18T09:55:00+05:30,23702.0996
2026-03-18T09:55:00+05:30,23700.4492
2026-03-18T09:55:00+05:30,23697.3496
2026-03-18T09:55:00+05:30,23694.75
2026-03-18T09:55:00+05:30,23683.25
2026-03-18T09:55:00+05:30,23681.5
2026-03-18T09:55:00+05:30,23681.5996
2026-03-18T09:55:00+05:30,23678.4492
2026-03-18T09:55:00+05:30,23678.4492
2026-03-18T09:55:00+05:30,23676.1992
2026-03-18T09:55:00+05:30,23676.0
2026-03-18T09:55:00+05:30,23675.9004
2026-03-18T09:55:00+05:30,23675.9004
2026-03-18T09:55:00+05:30,23674.0508
2026-03-18T09:55:00+05:30,23673.1504
2026-03-18T09:55:00+05:30,23678.5996
2026-03-18T09:55:00+05:30,23686.4004
2026-03-18T09:55:00+05:30,23688.8496
2026-03-18T09:55:00+05:30,23687.9492
2026-03-18T09:55:00+05:30,23690.0996
2026-03-18T09:55:00+05:30,23685.6992
2026-03-18T09:55:00+05:30,23693.1504
2026-03-18T10:00:00+05:30,23691.3008
2026-03-18T10:00:00+05:30,23692.6992
2026-03-18T10:00:00+05:30,23693.1504
2026-03-18T10:00:00+05:30,23687.6504
2026-03-18T10:00:00+05:30,23685.5996
2026-03-18T10:00:00+05:30,23687.6504
2026-03-18T10:00:00+05:30,23687.6504
2026-03-18T10:00:00+05:30,23683.9004
2026-03-18T10:00:00+05:30,23684.9004
2026-03-18T10:00:00+05:30,23688.0996
2026-03-18T10:00:00+05:30,23687.8496
2026-03-18T10:00:00+05:30,23687.8496
2026-03-18T10:00:00+05:30,23684.75
2026-03-18T10:00:00+05:30,23680.75
2026-03-18T10:00:00+05:30,23672.3008
2026-03-18T10:00:00+05:30,23670.4492
2026-03-18T10:00:00+05:30,23669.75
2026-03-18T10:00:00+05:30,23668.0
2026-03-18T10:00:00+05:30,23665.1992
2026-03-18T10:00:00+05:30,23665.1992
2026-03-18T10:00:00+05:30,23659.4004
2026-03-18T10:00:00+05:30,23659.4004
2026-03-18T10:00:00+05:30,23656.1504
2026-03-18T10:00:00+05:30,23653.0508
2026-03-18T10:00:00+05:30,23651.6504
2026-03-18T10:00:00+05:30,23656.6992
2026-03-18T10:05:00+05:30,23658.0508
2026-03-18T10:05:00+05:30,23651.75
2026-03-18T10:05:00+05:30,23645.0
2026-03-18T10:05:00+05:30,23647.25
2026-03-18T10:05:00+05:30,23650.4004
2026-03-18T10:05:00+05:30,23645.8008
2026-03-18T10:05:00+05:30,23644.8008
2026-03-18T10:05:00+05:30,23644.0996
2026-03-18T10:05:00+05:30,23644.0996
2026-03-18T10:05:00+05:30,23650.5508
2026-03-18T10:05:00+05:30,23656.6504
2026-03-18T10:05:00+05:30,23656.6504
2026-03-18T10:05:00+05:30,23661.0
2026-03-18T10:05:00+05:30,23662.25
2026-03-18T10:05:00+05:30,23662.1992
2026-03-18T10:05:00+05:30,23662.1992
2026-03-18T10:05:00+05:30,23655.6992
2026-03-18T10:05:00+05:30,23656.0508
2026-03-18T10:05:00+05:30,23656.0508
2026-03-18T10:05:00+05:30,23657.3008
2026-03-18T10:05:00+05:30,23657.3008
2026-03-18T10:05:00+05:30,23663.0
2026-03-18T10:05:00+05:30,23663.25
2026-03-18T10:05:00+05:30,23659.1992
2026-03-18T10:05:00+05:30,23652.25
2026-03-18T10:05:00+05:30,23653.4492
2026-03-18T10:10:00+05:30,23648.8008
2026-03-18T10:10:00+05:30,23648.8008
2026-03-18T10:10:00+05:30,23644.1992
2026-03-18T10:10:00+05:30,23643.1992
2026-03-18T10:10:00+05:30,23642.1992
2026-03-18T10:10:00+05:30,23643.0
2026-03-18T10:10:00+05:30,23644.1992
2026-03-18T10:10:00+05:30,23643.9492
2026-03-18T10:10:00+05:30,23643.9492
2026-03-18T10:10:00+05:30,23652.1504
2026-03-18T10:10:00+05:30,23655.1504
2026-03-18T10:10:00+05:30,23650.3008
2026-03-18T10:10:00+05:30,23647.1504
2026-03-18T10:10:00+05:30,23646.9492
2026-03-18T10:10:00+05:30,23648.25
2026-03-18T10:10:00+05:30,23647.6992
2026-03-18T10:10:00+05:30,23644.25
2026-03-18T10:10:00+05:30,23646.75
2026-03-18T10:10:00+05:30,23645.0508
2026-03-18T10:10:00+05:30,23646.6504
2026-03-18T10:10:00+05:30,23645.3008
2026-03-18T10:10:00+05:30,23651.0996
2026-03-18T10:10:00+05:30,23656.8496
2026-03-18T10:10:00+05:30,23656.8496
2026-03-18T10:10:00+05:30,23660.0
2026-03-18T10:10:00+05:30,23665.1504
2026-03-18T10:10:00+05:30,23664.3008
2026-03-18T10:15:00+05:30,23665.0508
2026-03-18T10:15:00+05:30,23665.0508
2026-03-18T10:15:00+05:30,23665.6992
2026-03-18T10:15:00+05:30,23670.6504
2026-03-18T10:15:00+05:30,23670.25
2026-03-18T10:15:00+05:30,23675.4004
2026-03-18T10:15:00+05:30,23674.3496
2026-03-18T10:15:00+05:30,23677.5996
2026-03-18T10:15:00+05:30,23680.0996
2026-03-18T10:15:00+05:30,23680.0996
2026-03-18T10:15:00+05:30,23688.0508
2026-03-18T10:15:00+05:30,23685.9004
2026-03-18T10:15:00+05:30,23685.9004
